lat	lon	title	description	icon	iconSize	iconOffset
37.5217597	139.9397102	Node	1921430159	takasi.png	24,24	0,0
37.5217307	139.9396169	Node	1921430155	takasi.png	24,24	0,0
37.5217324	139.9395538	Node	1921430152	takasi.png	24,24	0,0
37.5217449	139.9393021	Node	1921430149	takasi.png	24,24	0,0
37.5217462	139.9392563	Node	1921430150	takasi.png	24,24	0,0
37.5215534	139.9392407	Node	1921430118	takasi.png	24,24	0,0
37.5216360	139.9376184	Node	1921430137	takasi.png	24,24	0,0
37.5216265	139.9376080	Node	1999740370	takasi.png	24,24	0,0
37.5215973	139.9376161	Node	1998389046	takasi.png	24,24	0,0
37.5215041	139.9397401	Node	1921430112	takasi.png	24,24	0,0
37.5215291	139.9398125	Node	1921430114	takasi.png	24,24	0,0
37.5215573	139.9398413	Node	1921430119	takasi.png	24,24	0,0
37.5241718	139.9401964	Node	1921430232	takasi.png	24,24	0,0
37.5242044	139.9401800	Node	1921430237	takasi.png	24,24	0,0
37.5242108	139.9401284	Node	1921430238	takasi.png	24,24	0,0
37.5242065	139.9400978	Node	1921430236	takasi.png	24,24	0,0
37.5241861	139.9400714	Node	1921430233	takasi.png	24,24	0,0
37.5262477	139.9366830	Node	1921430350	takasi.png	24,24	0,0
37.5262672	139.9366843	Node	1921430354	takasi.png	24,24	0,0
37.5262769	139.9366618	Node	1921430358	takasi.png	24,24	0,0
37.5262925	139.9364604	Node	1921430360	takasi.png	24,24	0,0
37.5262973	139.9362164	Node	1921430363	takasi.png	24,24	0,0
37.5262889	139.9360616	Node	1921430359	takasi.png	24,24	0,0
37.5262686	139.9358960	Node	1921430356	takasi.png	24,24	0,0
37.5262462	139.9357723	Node	1921430349	takasi.png	24,24	0,0
37.5262183	139.9356658	Node	1921430344	takasi.png	24,24	0,0
37.5261557	139.9355226	Node	1921430341	takasi.png	24,24	0,0
37.5260724	139.9353847	Node	1921430335	takasi.png	24,24	0,0
37.5260507	139.9353785	Node	1999740418	takasi.png	24,24	0,0
37.5260324	139.9353880	Node	1921430333	takasi.png	24,24	0,0
37.5260338	139.9354235	Node	1921430332	takasi.png	24,24	0,0
37.5260693	139.9354836	Node	1999740419	takasi.png	24,24	0,0
37.5260976	139.9355410	Node	1921430338	takasi.png	24,24	0,0
37.5261672	139.9356723	Node	1921430342	takasi.png	24,24	0,0
37.5261981	139.9357776	Node	1999740424	takasi.png	24,24	0,0
37.5262223	139.9358897	Node	1921430343	takasi.png	24,24	0,0
37.5262415	139.9360674	Node	1921430347	takasi.png	24,24	0,0
37.5262527	139.9362404	Node	1921430352	takasi.png	24,24	0,0
37.5262482	139.9364169	Node	1921430351	takasi.png	24,24	0,0
37.5262434	139.9365438	Node	1921430348	takasi.png	24,24	0,0
37.5262344	139.9366589	Node	1921430346	takasi.png	24,24	0,0
37.5262388	139.9366731	Node	1999740428	takasi.png	24,24	0,0
37.5262477	139.9366830	Node	1921430350	takasi.png	24,24	0,0
37.5215995	139.9360419	Node	1921430132	takasi.png	24,24	0,0
37.5216938	139.9360612	Node	1999740375	takasi.png	24,24	0,0
37.5219080	139.9361041	Node	1921430177	takasi.png	24,24	0,0
37.5223431	139.9361964	Node	1921430196	takasi.png	24,24	0,0
37.5262828	139.9382080	Node	1921440457	takasi.png	24,24	0,0
37.5261867	139.9393706	Node	1999740423	takasi.png	24,24	0,0
37.5261726	139.9405514	Node	1921440455	takasi.png	24,24	0,0
37.5265080	139.9406113	Node	1921440462	takasi.png	24,24	0,0
37.5265467	139.9404676	Node	1921440464	takasi.png	24,24	0,0
37.5266629	139.9402603	Node	1921440467	takasi.png	24,24	0,0
37.5254761	139.9331367	Node	1921440446	takasi.png	24,24	0,0
37.5255950	139.9341900	Node	1921440449	takasi.png	24,24	0,0
37.5253583	139.9342325	Node	1921440444	takasi.png	24,24	0,0
37.5252393	139.9331793	Node	1921440442	takasi.png	24,24	0,0
37.5254761	139.9331367	Node	1921440446	takasi.png	24,24	0,0
37.5266945	139.9346100	Node	1921440473	takasi.png	24,24	0,0
37.5265128	139.9406578	Node	1921440463	takasi.png	24,24	0,0
37.5261211	139.9406135	Node	1998328410	takasi.png	24,24	0,0
37.5260413	139.9406140	Node	1272496166	takasi.png	24,24	0,0
37.5262686	139.9381621	Node	1998328422	takasi.png	24,24	0,0
37.5262275	139.9381562	Node	1921440456	takasi.png	24,24	0,0
37.5219242	139.9353874	Node	1923503414	takasi.png	24,24	0,0
37.5219201	139.9354751	Node	1923503412	takasi.png	24,24	0,0
37.5218143	139.9354672	Node	1923503409	takasi.png	24,24	0,0
37.5218184	139.9353795	Node	1923503411	takasi.png	24,24	0,0
37.5219242	139.9353874	Node	1923503414	takasi.png	24,24	0,0
37.5203203	139.9389681	Node	1923503367	takasi.png	24,24	0,0
37.5203392	139.9379760	Node	1923503369	takasi.png	24,24	0,0
37.5206575	139.9389765	Node	1923503383	takasi.png	24,24	0,0
37.5206800	139.9379838	Node	1923503385	takasi.png	24,24	0,0
37.5242467	139.9340472	Node	1923503478	takasi.png	24,24	0,0
37.5242359	139.9341851	Node	1923503476	takasi.png	24,24	0,0
37.5240189	139.9341579	Node	1923503464	takasi.png	24,24	0,0
37.5240297	139.9340200	Node	1923503465	takasi.png	24,24	0,0
37.5242467	139.9340472	Node	1923503478	takasi.png	24,24	0,0
37.5235160	139.9397031	Node	1923503457	takasi.png	24,24	0,0
37.5235049	139.9398298	Node	1923503456	takasi.png	24,24	0,0
37.5230686	139.9397691	Node	1923503448	takasi.png	24,24	0,0
37.5230797	139.9396424	Node	1923503450	takasi.png	24,24	0,0
37.5235160	139.9397031	Node	1923503457	takasi.png	24,24	0,0
37.5242204	139.9398105	Node	1923503481	takasi.png	24,24	0,0
37.5242093	139.9399372	Node	1923503480	takasi.png	24,24	0,0
37.5237731	139.9398764	Node	1923503462	takasi.png	24,24	0,0
37.5237842	139.9397497	Node	1923503463	takasi.png	24,24	0,0
37.5242204	139.9398105	Node	1923503481	takasi.png	24,24	0,0
37.5215929	139.9361794	Node	1921430130	takasi.png	24,24	0,0
37.5215282	139.9374681	Node	1923503400	takasi.png	24,24	0,0
37.5215248	139.9374990	Node	944844729	takasi.png	24,24	0,0
37.5215231	139.9375522	Node	1923503399	takasi.png	24,24	0,0
37.5214538	139.9389986	Node	1921430113	takasi.png	24,24	0,0
37.5214012	139.9400140	Node	944844746	takasi.png	24,24	0,0
37.5213854	139.9405742	Node	2359784036	takasi.png	24,24	0,0
37.5213664	139.9410568	Node	944844747	takasi.png	24,24	0,0
37.5215217	139.9362682	Node	1923503401	takasi.png	24,24	0,0
37.5189636	139.9357393	Node	1923503356	takasi.png	24,24	0,0
37.5189626	139.9364731	Node	2389222088	takasi.png	24,24	0,0
37.5187511	139.9366631	Node	1923503354	takasi.png	24,24	0,0
37.5187768	139.9374268	Node	2389222073	takasi.png	24,24	0,0
37.5186097	139.9374594	Node	2389222046	takasi.png	24,24	0,0
37.5187793	139.9380831	Node	2389222075	takasi.png	24,24	0,0
37.5189040	139.9380899	Node	1923503355	takasi.png	24,24	0,0
37.5190078	139.9387657	Node	2389222091	takasi.png	24,24	0,0
37.5195502	139.9386438	Node	2389222109	takasi.png	24,24	0,0
37.5195071	139.9389874	Node	2389222107	takasi.png	24,24	0,0
37.5213615	139.9389989	Node	1923503397	takasi.png	24,24	0,0
37.5215217	139.9362682	Node	1923503401	takasi.png	24,24	0,0
37.5228959	139.9313920	Node	1923503444	takasi.png	24,24	0,0
37.5236917	139.9335701	Node	1923503461	takasi.png	24,24	0,0
37.5236902	139.9336733	Node	2432918320	takasi.png	24,24	0,0
37.5237159	139.9336739	Node	2432918334	takasi.png	24,24	0,0
37.5237149	139.9337428	Node	2432918332	takasi.png	24,24	0,0
37.5237436	139.9337435	Node	2432918343	takasi.png	24,24	0,0
37.5237407	139.9339326	Node	2432918342	takasi.png	24,24	0,0
37.5237315	139.9339324	Node	2432918341	takasi.png	24,24	0,0
37.5237311	139.9339604	Node	2432918339	takasi.png	24,24	0,0
37.5237007	139.9339597	Node	2432918326	takasi.png	24,24	0,0
37.5236999	139.9340096	Node	2432918323	takasi.png	24,24	0,0
37.5237303	139.9340103	Node	2432918337	takasi.png	24,24	0,0
37.5237288	139.9341102	Node	1923503460	takasi.png	24,24	0,0
37.5236629	139.9341087	Node	2432918314	takasi.png	24,24	0,0
37.5236632	139.9340944	Node	2432918317	takasi.png	24,24	0,0
37.5235958	139.9340928	Node	1923503458	takasi.png	24,24	0,0
37.5236037	139.9335680	Node	1923503459	takasi.png	24,24	0,0
37.5236917	139.9335701	Node	1923503461	takasi.png	24,24	0,0
37.5199904	139.9379680	Node	1923503366	takasi.png	24,24	0,0
37.5203392	139.9379760	Node	1923503369	takasi.png	24,24	0,0
37.5206800	139.9379838	Node	1923503385	takasi.png	24,24	0,0
37.5213801	139.9416734	Node	1923503392	takasi.png	24,24	0,0
37.5212226	139.9416481	Node	1923503386	takasi.png	24,24	0,0
37.5210283	139.9415982	Node	1979215144	takasi.png	24,24	0,0
37.5253031	139.9345570	Node	1923503541	takasi.png	24,24	0,0
37.5249741	139.9344779	Node	1923503540	takasi.png	24,24	0,0
37.5247810	139.9344509	Node	1923503519	takasi.png	24,24	0,0
37.5246942	139.9351466	Node	1923503524	takasi.png	24,24	0,0
37.5253430	139.9348760	Node	1923503543	takasi.png	24,24	0,0
37.5253031	139.9345570	Node	1923503541	takasi.png	24,24	0,0
37.5216254	139.9337195	Node	1923503404	takasi.png	24,24	0,0
37.5216222	139.9339179	Node	1923503403	takasi.png	24,24	0,0
37.5213769	139.9339117	Node	1923503395	takasi.png	24,24	0,0
37.5213801	139.9337133	Node	1923503396	takasi.png	24,24	0,0
37.5216254	139.9337195	Node	1923503404	takasi.png	24,24	0,0
37.5216366	139.9341484	Node	1923503407	takasi.png	24,24	0,0
37.5215919	139.9352697	Node	1923503402	takasi.png	24,24	0,0
37.5208401	139.9352001	Node	1923503387	takasi.png	24,24	0,0
37.5209047	139.9340882	Node	1923503388	takasi.png	24,24	0,0
37.5216366	139.9341484	Node	1923503407	takasi.png	24,24	0,0
37.5249072	139.9343186	Node	1923503538	takasi.png	24,24	0,0
37.5248963	139.9343862	Node	1999740403	takasi.png	24,24	0,0
37.5248684	139.9345477	Node	1923503536	takasi.png	24,24	0,0
37.5215282	139.9374681	Node	1923503400	takasi.png	24,24	0,0
37.5216027	139.9374801	Node	1999740367	takasi.png	24,24	0,0
37.5219475	139.9375189	Node	1923503419	takasi.png	24,24	0,0
37.5219428	139.9375973	Node	1923503417	takasi.png	24,24	0,0
37.5215975	139.9375599	Node	1999740365	takasi.png	24,24	0,0
37.5215231	139.9375522	Node	1923503399	takasi.png	24,24	0,0
37.5234824	139.9341779	Node	1923503454	takasi.png	24,24	0,0
37.5234787	139.9342382	Node	1999740392	takasi.png	24,24	0,0
37.5234774	139.9343376	Node	1923503452	takasi.png	24,24	0,0
37.5184469	139.9356831	Node	757003455	takasi.png	24,24	0,0
37.5185634	139.9356375	Node	757340865	takasi.png	24,24	0,0
37.5186260	139.9356260	Node	756061390	takasi.png	24,24	0,0
37.5188480	139.9356260	Node	756163876	takasi.png	24,24	0,0
37.5213141	139.9361496	Node	756562504	takasi.png	24,24	0,0
37.5215515	139.9362129	Node	1921430127	takasi.png	24,24	0,0
37.5216951	139.9362354	Node	756775134	takasi.png	24,24	0,0
37.5223693	139.9363926	Node	757050427	takasi.png	24,24	0,0
37.5226826	139.9363857	Node	755860708	takasi.png	24,24	0,0
37.5228467	139.9363465	Node	756128036	takasi.png	24,24	0,0
37.5243681	139.9355332	Node	2358120688	takasi.png	24,24	0,0
37.5251265	139.9351109	Node	2358121376	takasi.png	24,24	0,0
37.5256085	139.9348588	Node	2358121715	takasi.png	24,24	0,0
37.5258871	139.9346939	Node	757087434	takasi.png	24,24	0,0
37.5206651	139.9361613	Node	1979215142	takasi.png	24,24	0,0
37.5206659	139.9370174	Node	1979215141	takasi.png	24,24	0,0
37.5199828	139.9360054	Node	1979215133	takasi.png	24,24	0,0
37.5199770	139.9370027	Node	1979215132	takasi.png	24,24	0,0
37.5210088	139.9426789	Node	1979215145	takasi.png	24,24	0,0
37.5210283	139.9415982	Node	1979215144	takasi.png	24,24	0,0
37.5203346	139.9360817	Node	1979215138	takasi.png	24,24	0,0
37.5203113	139.9370125	Node	1979215139	takasi.png	24,24	0,0
37.5203220	139.9374706	Node	1979215140	takasi.png	24,24	0,0
37.5196313	139.9369948	Node	1979215126	takasi.png	24,24	0,0
37.5199770	139.9370027	Node	1979215132	takasi.png	24,24	0,0
37.5203113	139.9370125	Node	1979215139	takasi.png	24,24	0,0
37.5206659	139.9370174	Node	1979215141	takasi.png	24,24	0,0
37.5210334	139.9370318	Node	1979215146	takasi.png	24,24	0,0
37.5256627	139.9332941	Node	1921440450	takasi.png	24,24	0,0
37.5263634	139.9332757	Node	1979215179	takasi.png	24,24	0,0
37.5266250	139.9341101	Node	1979215190	takasi.png	24,24	0,0
37.5264906	139.9338163	Node	1979215183	takasi.png	24,24	0,0
37.5263634	139.9332757	Node	1979215179	takasi.png	24,24	0,0
37.5260909	139.9321455	Node	1979215175	takasi.png	24,24	0,0
37.5263241	139.9357714	Node	1920128560	takasi.png	24,24	0,0
37.5263693	139.9357759	Node	1998328432	takasi.png	24,24	0,0
37.5264584	139.9357826	Node	1979215181	takasi.png	24,24	0,0
37.5266554	139.9357991	Node	1921440466	takasi.png	24,24	0,0
37.5245532	139.9331029	Node	1979225792	takasi.png	24,24	0,0
37.5245506	139.9333532	Node	1979225789	takasi.png	24,24	0,0
37.5244660	139.9333518	Node	1979225728	takasi.png	24,24	0,0
37.5244686	139.9331015	Node	1979225732	takasi.png	24,24	0,0
37.5245532	139.9331029	Node	1979225792	takasi.png	24,24	0,0
37.5236920	139.9328704	Node	1979225471	takasi.png	24,24	0,0
37.5236881	139.9330652	Node	1979225469	takasi.png	24,24	0,0
37.5236047	139.9330625	Node	1979225454	takasi.png	24,24	0,0
37.5236086	139.9328678	Node	1979225456	takasi.png	24,24	0,0
37.5236920	139.9328704	Node	1979225471	takasi.png	24,24	0,0
37.5240588	139.9335070	Node	1979225575	takasi.png	24,24	0,0
37.5240549	139.9336969	Node	1979225573	takasi.png	24,24	0,0
37.5239785	139.9336944	Node	1979225554	takasi.png	24,24	0,0
37.5239824	139.9335045	Node	1979225556	takasi.png	24,24	0,0
37.5240588	139.9335070	Node	1979225575	takasi.png	24,24	0,0
37.5251242	139.9327341	Node	1979225963	takasi.png	24,24	0,0
37.5251213	139.9328662	Node	1979225962	takasi.png	24,24	0,0
37.5250347	139.9328631	Node	1979225956	takasi.png	24,24	0,0
37.5250376	139.9327310	Node	1979225957	takasi.png	24,24	0,0
37.5251242	139.9327341	Node	1979225963	takasi.png	24,24	0,0
37.5240653	139.9331012	Node	1979225578	takasi.png	24,24	0,0
37.5240627	139.9333663	Node	1979225577	takasi.png	24,24	0,0
37.5239744	139.9333649	Node	1979225549	takasi.png	24,24	0,0
37.5239770	139.9330998	Node	1979225551	takasi.png	24,24	0,0
37.5240653	139.9331012	Node	1979225578	takasi.png	24,24	0,0
37.5242076	139.9329122	Node	1979225645	takasi.png	24,24	0,0
37.5242076	139.9330322	Node	1979225647	takasi.png	24,24	0,0
37.5241284	139.9330322	Node	1979225613	takasi.png	24,24	0,0
37.5241284	139.9329122	Node	1979225612	takasi.png	24,24	0,0
37.5242076	139.9329122	Node	1979225645	takasi.png	24,24	0,0
37.5239166	139.9328246	Node	1979225518	takasi.png	24,24	0,0
37.5239114	139.9329997	Node	1979225514	takasi.png	24,24	0,0
37.5238320	139.9329960	Node	1979225501	takasi.png	24,24	0,0
37.5238372	139.9328209	Node	1979225506	takasi.png	24,24	0,0
37.5239166	139.9328246	Node	1979225518	takasi.png	24,24	0,0
37.5243521	139.9332550	Node	1979225692	takasi.png	24,24	0,0
37.5243482	139.9334252	Node	1979225690	takasi.png	24,24	0,0
37.5242545	139.9334218	Node	1979225617	takasi.png	24,24	0,0
37.5242584	139.9332516	Node	1979225618	takasi.png	24,24	0,0
37.5243521	139.9332550	Node	1979225692	takasi.png	24,24	0,0
37.5248310	139.9331290	Node	1979225910	takasi.png	24,24	0,0
37.5248297	139.9332943	Node	1979225908	takasi.png	24,24	0,0
37.5247504	139.9332933	Node	1979225885	takasi.png	24,24	0,0
37.5247517	139.9331281	Node	1979225889	takasi.png	24,24	0,0
37.5248310	139.9331290	Node	1979225910	takasi.png	24,24	0,0
37.5250026	139.9331145	Node	1979225958	takasi.png	24,24	0,0
37.5250052	139.9333092	Node	1979225959	takasi.png	24,24	0,0
37.5248925	139.9333116	Node	1979225914	takasi.png	24,24	0,0
37.5248900	139.9331169	Node	1979225912	takasi.png	24,24	0,0
37.5250026	139.9331145	Node	1979225958	takasi.png	24,24	0,0
37.5240484	139.9338359	Node	1979225567	takasi.png	24,24	0,0
37.5240367	139.9340176	Node	1979225565	takasi.png	24,24	0,0
37.5239597	139.9340097	Node	1979225541	takasi.png	24,24	0,0
37.5239713	139.9338281	Node	1979225547	takasi.png	24,24	0,0
37.5240484	139.9338359	Node	1979225567	takasi.png	24,24	0,0
37.5245687	139.9328249	Node	1979225796	takasi.png	24,24	0,0
37.5245596	139.9330278	Node	1979225795	takasi.png	24,24	0,0
37.5244715	139.9330215	Node	1979225735	takasi.png	24,24	0,0
37.5244806	139.9328186	Node	1979225767	takasi.png	24,24	0,0
37.5245687	139.9328249	Node	1979225796	takasi.png	24,24	0,0
37.5242925	139.9340896	Node	1979225654	takasi.png	24,24	0,0
37.5242925	139.9339505	Node	1979225652	takasi.png	24,24	0,0
37.5244306	139.9339505	Node	1979225724	takasi.png	24,24	0,0
37.5244306	139.9335845	Node	1979225722	takasi.png	24,24	0,0
37.5245474	139.9335845	Node	1979225784	takasi.png	24,24	0,0
37.5245474	139.9340869	Node	1979225787	takasi.png	24,24	0,0
37.5242925	139.9340896	Node	1979225654	takasi.png	24,24	0,0
37.5248234	139.9333930	Node	1979225904	takasi.png	24,24	0,0
37.5248234	139.9337023	Node	1979225905	takasi.png	24,24	0,0
37.5248974	139.9337023	Node	1979225919	takasi.png	24,24	0,0
37.5248974	139.9341195	Node	1979225947	takasi.png	24,24	0,0
37.5247118	139.9341195	Node	1979225853	takasi.png	24,24	0,0
37.5247118	139.9337955	Node	1979225851	takasi.png	24,24	0,0
37.5246379	139.9337955	Node	1979225830	takasi.png	24,24	0,0
37.5246379	139.9333930	Node	1979225827	takasi.png	24,24	0,0
37.5248234	139.9333930	Node	1979225904	takasi.png	24,24	0,0
37.5196320	139.9365014	Node	1979215127	takasi.png	24,24	0,0
37.5192912	139.9365828	Node	1979236400	takasi.png	24,24	0,0
37.5189479	139.9366849	Node	1979215113	takasi.png	24,24	0,0
37.5189480	139.9374478	Node	1979215115	takasi.png	24,24	0,0
37.5258380	139.9358192	Node	1983927780	takasi.png	24,24	0,0
37.5258777	139.9358393	Node	1983927781	takasi.png	24,24	0,0
37.5259108	139.9358525	Node	1983927783	takasi.png	24,24	0,0
37.5259361	139.9358630	Node	1983927784	takasi.png	24,24	0,0
37.5259553	139.9358762	Node	1983927786	takasi.png	24,24	0,0
37.5259701	139.9358891	Node	1983927788	takasi.png	24,24	0,0
37.5259792	139.9359038	Node	1983927789	takasi.png	24,24	0,0
37.5260020	139.9359544	Node	1983927791	takasi.png	24,24	0,0
37.5260202	139.9360124	Node	1983927793	takasi.png	24,24	0,0
37.5260309	139.9360703	Node	1983927795	takasi.png	24,24	0,0
37.5260370	139.9361250	Node	1983927797	takasi.png	24,24	0,0
37.5260381	139.9361583	Node	1983927798	takasi.png	24,24	0,0
37.5260337	139.9362076	Node	1983927796	takasi.png	24,24	0,0
37.5260265	139.9362417	Node	1983927794	takasi.png	24,24	0,0
37.5260119	139.9362727	Node	1983927792	takasi.png	24,24	0,0
37.5259877	139.9363029	Node	1983927790	takasi.png	24,24	0,0
37.5259697	139.9363215	Node	1983927787	takasi.png	24,24	0,0
37.5259471	139.9363292	Node	1983927785	takasi.png	24,24	0,0
37.5258974	139.9363321	Node	1983927782	takasi.png	24,24	0,0
37.5253035	139.9358507	Node	1983927752	takasi.png	24,24	0,0
37.5251236	139.9362960	Node	1983927740	takasi.png	24,24	0,0
37.5255391	139.9361596	Node	1983927778	takasi.png	24,24	0,0
37.5254940	139.9361818	Node	1983927775	takasi.png	24,24	0,0
37.5254628	139.9362059	Node	1983927774	takasi.png	24,24	0,0
37.5254345	139.9362339	Node	1983927772	takasi.png	24,24	0,0
37.5254105	139.9362565	Node	1983927771	takasi.png	24,24	0,0
37.5253899	139.9362718	Node	1983927769	takasi.png	24,24	0,0
37.5253706	139.9362817	Node	1983927768	takasi.png	24,24	0,0
37.5253466	139.9362864	Node	1983927759	takasi.png	24,24	0,0
37.5253281	139.9362849	Node	1983927756	takasi.png	24,24	0,0
37.5253096	139.9362733	Node	1983927754	takasi.png	24,24	0,0
37.5252951	139.9362572	Node	1983927751	takasi.png	24,24	0,0
37.5252879	139.9362299	Node	1983927748	takasi.png	24,24	0,0
37.5252882	139.9361982	Node	1983927749	takasi.png	24,24	0,0
37.5252940	139.9361501	Node	1983927750	takasi.png	24,24	0,0
37.5253327	139.9360440	Node	1983927757	takasi.png	24,24	0,0
37.5253564	139.9359771	Node	1983927760	takasi.png	24,24	0,0
37.5253670	139.9359411	Node	1983927764	takasi.png	24,24	0,0
37.5253705	139.9359197	Node	1983927766	takasi.png	24,24	0,0
37.5253706	139.9359021	Node	1983927767	takasi.png	24,24	0,0
37.5253672	139.9358862	Node	1983927765	takasi.png	24,24	0,0
37.5253575	139.9358675	Node	1983927761	takasi.png	24,24	0,0
37.5253444	139.9358503	Node	1983927758	takasi.png	24,24	0,0
37.5253091	139.9358157	Node	1983927753	takasi.png	24,24	0,0
37.5252803	139.9357807	Node	1983927747	takasi.png	24,24	0,0
37.5252611	139.9357369	Node	1983927745	takasi.png	24,24	0,0
37.5252472	139.9356648	Node	1983927743	takasi.png	24,24	0,0
37.5252410	139.9356019	Node	1983927741	takasi.png	24,24	0,0
37.5252465	139.9355545	Node	1983927742	takasi.png	24,24	0,0
37.5252699	139.9355039	Node	1983927746	takasi.png	24,24	0,0
37.5253161	139.9354517	Node	1983927755	takasi.png	24,24	0,0
37.5254012	139.9353770	Node	1983927770	takasi.png	24,24	0,0
37.5254584	139.9353475	Node	1983927773	takasi.png	24,24	0,0
37.5254992	139.9353374	Node	1983927776	takasi.png	24,24	0,0
37.5255335	139.9353410	Node	1983927777	takasi.png	24,24	0,0
37.5255740	139.9353529	Node	1983927779	takasi.png	24,24	0,0
37.5256829	139.9354156	Node	1920124239	takasi.png	24,24	0,0
37.5257192	139.9354511	Node	1920124246	takasi.png	24,24	0,0
37.5257481	139.9354904	Node	1920124252	takasi.png	24,24	0,0
37.5257577	139.9355234	Node	1920124253	takasi.png	24,24	0,0
37.5257604	139.9355746	Node	1920124254	takasi.png	24,24	0,0
37.5257641	139.9356454	Node	1920124255	takasi.png	24,24	0,0
37.5257694	139.9357093	Node	1920124257	takasi.png	24,24	0,0
37.5257839	139.9357512	Node	1920124260	takasi.png	24,24	0,0
37.5258074	139.9357842	Node	1920124262	takasi.png	24,24	0,0
37.5258416	139.9358118	Node	1920124268	takasi.png	24,24	0,0
37.5258790	139.9358334	Node	1920124276	takasi.png	24,24	0,0
37.5259159	139.9358482	Node	1920124283	takasi.png	24,24	0,0
37.5259528	139.9358637	Node	1920124286	takasi.png	24,24	0,0
37.5259763	139.9358846	Node	1920124289	takasi.png	24,24	0,0
37.5259977	139.9359277	Node	1920124294	takasi.png	24,24	0,0
37.5260180	139.9359850	Node	1920124299	takasi.png	24,24	0,0
37.5260319	139.9360463	Node	1920124304	takasi.png	24,24	0,0
37.5260401	139.9360991	Node	1920124308	takasi.png	24,24	0,0
37.5260435	139.9361600	Node	1920124309	takasi.png	24,24	0,0
37.5260382	139.9362063	Node	1920124307	takasi.png	24,24	0,0
37.5260310	139.9362468	Node	1920124303	takasi.png	24,24	0,0
37.5260095	139.9362882	Node	1920124298	takasi.png	24,24	0,0
37.5259902	139.9363154	Node	1920124292	takasi.png	24,24	0,0
37.5259717	139.9363316	Node	1920124288	takasi.png	24,24	0,0
37.5259483	139.9363416	Node	1920124285	takasi.png	24,24	0,0
37.5259127	139.9363401	Node	1920124280	takasi.png	24,24	0,0
37.5258810	139.9363382	Node	1920124278	takasi.png	24,24	0,0
37.5258623	139.9363365	Node	1920124272	takasi.png	24,24	0,0
37.5258394	139.9363344	Node	1920124266	takasi.png	24,24	0,0
37.5258106	139.9363198	Node	1920124263	takasi.png	24,24	0,0
37.5257652	139.9362827	Node	1920124256	takasi.png	24,24	0,0
37.5257246	139.9362295	Node	1920124247	takasi.png	24,24	0,0
37.5256990	139.9362005	Node	1920124241	takasi.png	24,24	0,0
37.5256637	139.9361763	Node	1920124237	takasi.png	24,24	0,0
37.5256327	139.9361601	Node	1920124234	takasi.png	24,24	0,0
37.5256012	139.9361513	Node	1920124232	takasi.png	24,24	0,0
37.5255643	139.9361587	Node	1920124228	takasi.png	24,24	0,0
37.5255280	139.9361756	Node	1920124218	takasi.png	24,24	0,0
37.5254938	139.9361953	Node	1920124214	takasi.png	24,24	0,0
37.5254548	139.9362304	Node	1920124209	takasi.png	24,24	0,0
37.5254206	139.9362607	Node	1920124203	takasi.png	24,24	0,0
37.5254041	139.9362769	Node	1920124199	takasi.png	24,24	0,0
37.5253996	139.9362791	Node	1920124197	takasi.png	24,24	0,0
37.5253838	139.9362870	Node	1920124187	takasi.png	24,24	0,0
37.5253616	139.9362945	Node	1983927762	takasi.png	24,24	0,0
37.5253394	139.9362957	Node	1920124178	takasi.png	24,24	0,0
37.5253186	139.9362924	Node	1920124173	takasi.png	24,24	0,0
37.5252993	139.9362762	Node	1920124168	takasi.png	24,24	0,0
37.5252838	139.9362479	Node	1920124163	takasi.png	24,24	0,0
37.5252806	139.9362149	Node	1920124162	takasi.png	24,24	0,0
37.5252844	139.9361643	Node	1920124164	takasi.png	24,24	0,0
37.5252993	139.9361165	Node	1920124167	takasi.png	24,24	0,0
37.5253394	139.9360059	Node	1920124177	takasi.png	24,24	0,0
37.5253631	139.9359340	Node	1920124185	takasi.png	24,24	0,0
37.5253647	139.9359085	Node	1983927763	takasi.png	24,24	0,0
37.5253601	139.9358867	Node	1920124184	takasi.png	24,24	0,0
37.5253480	139.9358691	Node	1920124179	takasi.png	24,24	0,0
37.5253304	139.9358468	Node	1920124175	takasi.png	24,24	0,0
37.5253005	139.9358213	Node	1920124166	takasi.png	24,24	0,0
37.5252757	139.9357942	Node	1920124161	takasi.png	24,24	0,0
37.5252506	139.9357302	Node	1920124157	takasi.png	24,24	0,0
37.5252315	139.9356192	Node	1920124154	takasi.png	24,24	0,0
37.5252315	139.9355714	Node	1920124153	takasi.png	24,24	0,0
37.5252502	139.9355114	Node	1920124156	takasi.png	24,24	0,0
37.5252855	139.9354629	Node	1920124165	takasi.png	24,24	0,0
37.5253293	139.9354245	Node	1920124176	takasi.png	24,24	0,0
37.5253865	139.9353760	Node	1920124189	takasi.png	24,24	0,0
37.5254417	139.9353424	Node	1920124206	takasi.png	24,24	0,0
37.5254914	139.9353276	Node	1920124213	takasi.png	24,24	0,0
37.5255394	139.9353269	Node	1920124223	takasi.png	24,24	0,0
37.5255907	139.9353484	Node	1920124230	takasi.png	24,24	0,0
37.5256451	139.9353850	Node	1920124235	takasi.png	24,24	0,0
37.5256829	139.9354156	Node	1920124239	takasi.png	24,24	0,0
37.5215275	139.9433875	Node	1996641818	takasi.png	24,24	0,0
37.5214310	139.9434916	Node	1996641814	takasi.png	24,24	0,0
37.5201963	139.9319697	Node	1998209391	takasi.png	24,24	0,0
